"","Notes","state","State.Code","Year","Year.Code","Single.Year.Ages","Single.Year.Ages.Code","Deaths","Population","Crude.Rate"
"12439","","Wisconsin",55,2016,2016,"12 years",12,12,74360,"Unreliable"
"12440","","Wisconsin",55,2016,2016,"14 years",14,17,73353,"Unreliable"
"12441","","Wisconsin",55,2016,2016,"15 years",15,24,74693,"32.1"
"12442","","Wisconsin",55,2016,2016,"16 years",16,42,76199,"55.1"
"12443","","Wisconsin",55,2016,2016,"17 years",17,39,75280,"51.8"
"12444","","Wisconsin",55,2016,2016,"18 years",18,46,75287,"61.1"
"12445","","Wisconsin",55,2016,2016,"19 years",19,50,79719,"62.7"
"12446","","Wisconsin",55,2016,2016,"20 years",20,57,80232,"71.0"
"12447","","Wisconsin",55,2017,2017,"13 years",13,12,74100,"Unreliable"
"12448","","Wisconsin",55,2017,2017,"14 years",14,21,73624,"28.5"
"12449","","Wisconsin",55,2017,2017,"15 years",15,27,73480,"36.7"
"12450","","Wisconsin",55,2017,2017,"16 years",16,27,74928,"36.0"
"12451","","Wisconsin",55,2017,2017,"17 years",17,29,76390,"38.0"
"12452","","Wisconsin",55,2017,2017,"18 years",18,42,75772,"55.4"
"12453","","Wisconsin",55,2017,2017,"19 years",19,64,79660,"80.3"
"12454","","Wisconsin",55,2017,2017,"20 years",20,57,79865,"71.4"
"12455","","Wyoming",56,1999,1999,"16 years",16,11,8724,"Unreliable"
"12456","","Wyoming",56,1999,1999,"18 years",18,10,8299,"Unreliable"
"12457","","Wyoming",56,1999,1999,"19 years",19,15,8371,"Unreliable"
"12458","","Wyoming",56,2000,2000,"20 years",20,12,7633,"Unreliable"
"12459","","Wyoming",56,2001,2001,"16 years",16,12,8438,"Unreliable"
"12460","","Wyoming",56,2001,2001,"18 years",18,10,8177,"Unreliable"
"12461","","Wyoming",56,2001,2001,"20 years",20,12,7985,"Unreliable"
"12462","","Wyoming",56,2002,2002,"19 years",19,11,8359,"Unreliable"
"12463","","Wyoming",56,2002,2002,"20 years",20,16,8368,"Unreliable"
"12464","","Wyoming",56,2003,2003,"20 years",20,10,8277,"Unreliable"
"12465","","Wyoming",56,2005,2005,"16 years",16,12,7585,"Unreliable"
"12466","","Wyoming",56,2007,2007,"17 years",17,10,7809,"Unreliable"
"12467","","Wyoming",56,2007,2007,"20 years",20,10,8102,"Unreliable"
"12468","","Wyoming",56,2008,2008,"20 years",20,11,7944,"Unreliable"
"12469","","Wyoming",56,2009,2009,"18 years",18,15,8035,"Unreliable"
"12470","","Wyoming",56,2009,2009,"19 years",19,17,8460,"Unreliable"
"12471","","Wyoming",56,2009,2009,"20 years",20,10,8267,"Unreliable"
"12472","","Wyoming",56,2011,2011,"18 years",18,11,7435,"Unreliable"
"12473","","Wyoming",56,2013,2013,"19 years",19,10,7953,"Unreliable"
"12474","","Wyoming",56,2014,2014,"19 years",19,11,7814,"Unreliable"
"12475","","Wyoming",56,2015,2015,"19 years",19,12,7304,"Unreliable"
"12476","","Wyoming",56,2016,2016,"17 years",17,10,7293,"Unreliable"
"12477","","Wyoming",56,2016,2016,"19 years",19,10,7680,"Unreliable"
"12478","---","",NA,NA,NA,"",NA,NA,NA,""
"12479","Dataset: Multiple Cause of Death, 1999-2017","",NA,NA,NA,"",NA,NA,NA,""
"12480","Query Parameters:","",NA,NA,NA,"",NA,NA,NA,""
"12481","Single-Year Ages: 11 years; 12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years","",NA,NA,NA,"",NA,NA,NA,""
"12482","Group By: State; Year; Single-Year Ages","",NA,NA,NA,"",NA,NA,NA,""
"12483","Show Totals: Disabled","",NA,NA,NA,"",NA,NA,NA,""
"12484","Show Zero Values: False","",NA,NA,NA,"",NA,NA,NA,""
"12485","Show Suppressed: False","",NA,NA,NA,"",NA,NA,NA,""
"12486","Calculate Rates Per: 100,000","",NA,NA,NA,"",NA,NA,NA,""
"12487","Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)","",NA,NA,NA,"",NA,NA,NA,""
"12488","---","",NA,NA,NA,"",NA,NA,NA,""
"12489","Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information.","",NA,NA,NA,"",NA,NA,NA,""
"12490","---","",NA,NA,NA,"",NA,NA,NA,""
"12491","Query Date: Feb 5, 2020 11:08:14 AM","",NA,NA,NA,"",NA,NA,NA,""
"12492","---","",NA,NA,NA,"",NA,NA,NA,""
"12493","Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death","",NA,NA,NA,"",NA,NA,NA,""
"12494","1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as","",NA,NA,NA,"",NA,NA,NA,""
"12495","compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed","",NA,NA,NA,"",NA,NA,NA,""
"12496","at http://wonder.cdc.gov/mcd-icd10.html on Feb 5, 2020 11:08:14 AM","",NA,NA,NA,"",NA,NA,NA,""
"12497","---","",NA,NA,NA,"",NA,NA,NA,""
"12498","Messages:","",NA,NA,NA,"",NA,NA,NA,""
"12499","1. Totals are not available for these results due to suppression constraints. More Information:","",NA,NA,NA,"",NA,NA,NA,""
"12500","http://wonder.cdc.gov/wonder/help/faq.html#Privacy.","",NA,NA,NA,"",NA,NA,NA,""
"12501","2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows.","",NA,NA,NA,"",NA,NA,NA,""
"12502","---","",NA,NA,NA,"",NA,NA,NA,""
"12503","Caveats:","",NA,NA,NA,"",NA,NA,NA,""
"12504","1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:","",NA,NA,NA,"",NA,NA,NA,""
"12505","http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision.","",NA,NA,NA,"",NA,NA,NA,""
"12506","2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:","",NA,NA,NA,"",NA,NA,NA,""
"12507","http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality.","",NA,NA,NA,"",NA,NA,NA,""
"12508","3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:","",NA,NA,NA,"",NA,NA,NA,""
"12509","http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable.","",NA,NA,NA,"",NA,NA,NA,""
"12510","4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,","",NA,NA,NA,"",NA,NA,NA,""
"12511","so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:","",NA,NA,NA,"",NA,NA,NA,""
"12512","http://wonder.cdc.gov/wonder/help/mcd.html#Not Stated.","",NA,NA,NA,"",NA,NA,NA,""
"12513","5. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017","",NA,NA,NA,"",NA,NA,NA,""
"12514","postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July","",NA,NA,NA,"",NA,NA,NA,""
"12515","1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for","",NA,NA,NA,"",NA,NA,NA,""
"12516","year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS","",NA,NA,NA,"",NA,NA,NA,""
"12517","on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the","",NA,NA,NA,"",NA,NA,NA,""
"12518","Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race","",NA,NA,NA,"",NA,NA,NA,""
"12519","estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The","",NA,NA,NA,"",NA,NA,NA,""
"12520","population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal","",NA,NA,NA,"",NA,NA,NA,""
"12521","series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1 resident","",NA,NA,NA,"",NA,NA,NA,""
"12522","population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010","",NA,NA,NA,"",NA,NA,NA,""
"12523","are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident","",NA,NA,NA,"",NA,NA,NA,""
"12524","population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population","",NA,NA,NA,"",NA,NA,NA,""
"12525","figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1","",NA,NA,NA,"",NA,NA,NA,""
"12526","estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population","",NA,NA,NA,"",NA,NA,NA,""
"12527","figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which","",NA,NA,NA,"",NA,NA,NA,""
"12528","were available at the time of release.","",NA,NA,NA,"",NA,NA,NA,""
"12529","","Alabama",1,1999,1999,"21 years",21,79,63234,"124.9"
"12530","","Alabama",1,1999,1999,"22 years",22,86,60995,"141.0"
"12531","","Alabama",1,1999,1999,"23 years",23,86,58279,"147.6"
"12532","","Alabama",1,1999,1999,"24 years",24,81,58510,"138.4"
"12533","","Alabama",1,1999,1999,"25 years",25,82,57941,"141.5"
"12534","","Alabama",1,1999,1999,"26 years",26,61,58412,"104.4"
"12535","","Alabama",1,1999,1999,"27 years",27,83,62542,"132.7"
"12536","","Alabama",1,1999,1999,"28 years",28,90,64864,"138.8"
"12537","","Alabama",1,1999,1999,"29 years",29,91,63269,"143.8"
"12538","","Alabama",1,1999,1999,"30 years",30,94,61345,"153.2"
"12539","","Alabama",1,2000,2000,"21 years",21,78,63146,"123.5"
"12540","","Alabama",1,2000,2000,"22 years",22,86,61280,"140.3"
"12541","","Alabama",1,2000,2000,"23 years",23,83,58973,"140.7"
"12542","","Alabama",1,2000,2000,"24 years",24,76,56852,"133.7"
"12543","","Alabama",1,2000,2000,"25 years",25,69,58279,"118.4"
"12544","","Alabama",1,2000,2000,"26 years",26,76,56823,"133.7"
"12545","","Alabama",1,2000,2000,"27 years",27,74,59248,"124.9"
"12546","","Alabama",1,2000,2000,"28 years",28,79,61964,"127.5"
"12547","","Alabama",1,2000,2000,"29 years",29,89,64882,"137.2"
"12548","","Alabama",1,2000,2000,"30 years",30,100,63256,"158.1"
"12549","","Alabama",1,2001,2001,"21 years",21,94,67705,"138.8"
"12550","","Alabama",1,2001,2001,"22 years",22,77,63567,"121.1"
"12551","","Alabama",1,2001,2001,"23 years",23,79,60597,"130.4"
"12552","","Alabama",1,2001,2001,"24 years",24,74,58361,"126.8"
"12553","","Alabama",1,2001,2001,"25 years",25,71,54919,"129.3"
"12554","","Alabama",1,2001,2001,"26 years",26,73,57623,"126.7"
"12555","","Alabama",1,2001,2001,"27 years",27,80,56594,"141.4"
"12556","","Alabama",1,2001,2001,"28 years",28,78,57597,"135.4"
"12557","","Alabama",1,2001,2001,"29 years",29,69,60030,"114.9"
"12558","","Alabama",1,2001,2001,"30 years",30,91,63435,"143.5"
"12559","","Alabama",1,2002,2002,"21 years",21,79,68684,"115.0"
"12560","","Alabama",1,2002,2002,"22 years",22,103,67026,"153.7"
"12561","","Alabama",1,2002,2002,"23 years",23,82,62791,"130.6"
"12562","","Alabama",1,2002,2002,"24 years",24,74,58796,"125.9"
"12563","","Alabama",1,2002,2002,"25 years",25,79,57139,"138.3"
"12564","","Alabama",1,2002,2002,"26 years",26,92,54290,"169.5"
"12565","","Alabama",1,2002,2002,"27 years",27,86,57108,"150.6"
"12566","","Alabama",1,2002,2002,"28 years",28,68,55948,"121.5"
"12567","","Alabama",1,2002,2002,"29 years",29,94,56518,"166.3"
"12568","","Alabama",1,2002,2002,"30 years",30,90,59947,"150.1"
"12569","","Alabama",1,2003,2003,"21 years",21,71,65776,"107.9"
"12570","","Alabama",1,2003,2003,"22 years",22,77,68466,"112.5"
"12571","","Alabama",1,2003,2003,"23 years",23,96,66420,"144.5"
"12572","","Alabama",1,2003,2003,"24 years",24,97,61324,"158.2"
"12573","","Alabama",1,2003,2003,"25 years",25,72,57834,"124.5"
"12574","","Alabama",1,2003,2003,"26 years",26,91,56734,"160.4"
"12575","","Alabama",1,2003,2003,"27 years",27,90,54234,"165.9"
"12576","","Alabama",1,2003,2003,"28 years",28,71,56616,"125.4"
"12577","","Alabama",1,2003,2003,"29 years",29,87,54969,"158.3"
"12578","","Alabama",1,2003,2003,"30 years",30,71,57033,"124.5"
"12579","","Alabama",1,2004,2004,"21 years",21,83,64883,"127.9"
"12580","","Alabama",1,2004,2004,"22 years",22,89,65062,"136.8"
"12581","","Alabama",1,2004,2004,"23 years",23,97,67803,"143.1"
"12582","","Alabama",1,2004,2004,"24 years",24,101,64585,"156.4"
"12583","","Alabama",1,2004,2004,"25 years",25,79,60439,"130.7"
"12584","","Alabama",1,2004,2004,"26 years",26,84,57388,"146.4"
"12585","","Alabama",1,2004,2004,"27 years",27,83,56698,"146.4"
"12586","","Alabama",1,2004,2004,"28 years",28,69,53779,"128.3"
"12587","","Alabama",1,2004,2004,"29 years",29,93,55560,"167.4"
"12588","","Alabama",1,2004,2004,"30 years",30,67,55786,"120.1"
"12589","","Alabama",1,2005,2005,"21 years",21,82,64849,"126.4"
"12590","","Alabama",1,2005,2005,"22 years",22,88,64726,"136.0"
"12591","","Alabama",1,2005,2005,"23 years",23,76,64440,"117.9"
"12592","","Alabama",1,2005,2005,"24 years",24,85,66122,"128.6"
"12593","","Alabama",1,2005,2005,"25 years",25,92,63990,"143.8"
"12594","","Alabama",1,2005,2005,"26 years",26,88,60119,"146.4"
"12595","","Alabama",1,2005,2005,"27 years",27,80,57572,"139.0"
"12596","","Alabama",1,2005,2005,"28 years",28,101,56262,"179.5"
"12597","","Alabama",1,2005,2005,"29 years",29,81,52625,"153.9"
"12598","","Alabama",1,2005,2005,"30 years",30,99,56684,"174.7"
"12599","","Alabama",1,2006,2006,"21 years",21,128,67266,"190.3"
"12600","","Alabama",1,2006,2006,"22 years",22,105,64693,"162.3"
"12601","","Alabama",1,2006,2006,"23 years",23,106,64436,"164.5"
"12602","","Alabama",1,2006,2006,"24 years",24,90,62826,"143.3"
"12603","","Alabama",1,2006,2006,"25 years",25,101,66058,"152.9"
"12604","","Alabama",1,2006,2006,"26 years",26,92,63667,"144.5"
"12605","","Alabama",1,2006,2006,"27 years",27,107,60498,"176.9"
"12606","","Alabama",1,2006,2006,"28 years",28,101,57325,"176.2"
"12607","","Alabama",1,2006,2006,"29 years",29,93,55265,"168.3"
"12608","","Alabama",1,2006,2006,"30 years",30,110,54525,"201.7"
"12609","","Alabama",1,2007,2007,"21 years",21,95,67186,"141.4"
"12610","","Alabama",1,2007,2007,"22 years",22,112,66445,"168.6"
"12611","","Alabama",1,2007,2007,"23 years",23,108,64169,"168.3"
"12612","","Alabama",1,2007,2007,"24 years",24,93,62757,"148.2"
"12613","","Alabama",1,2007,2007,"25 years",25,90,62092,"144.9"
"12614","","Alabama",1,2007,2007,"26 years",26,79,65734,"120.2"
"12615","","Alabama",1,2007,2007,"27 years",27,100,63685,"157.0"
"12616","","Alabama",1,2007,2007,"28 years",28,83,60086,"138.1"
"12617","","Alabama",1,2007,2007,"29 years",29,90,56022,"160.7"
"12618","","Alabama",1,2007,2007,"30 years",30,89,57345,"155.2"
"12619","","Alabama",1,2008,2008,"21 years",21,88,66731,"131.9"
"12620","","Alabama",1,2008,2008,"22 years",22,90,66445,"135.5"
"12621","","Alabama",1,2008,2008,"23 years",23,86,65821,"130.7"
"12622","","Alabama",1,2008,2008,"24 years",24,82,62151,"131.9"
"12623","","Alabama",1,2008,2008,"25 years",25,104,62520,"166.3"
"12624","","Alabama",1,2008,2008,"26 years",26,90,61664,"146.0"
"12625","","Alabama",1,2008,2008,"27 years",27,90,65946,"136.5"
"12626","","Alabama",1,2008,2008,"28 years",28,101,62938,"160.5"
"12627","","Alabama",1,2008,2008,"29 years",29,106,58436,"181.4"
"12628","","Alabama",1,2008,2008,"30 years",30,98,58152,"168.5"
"12629","","Alabama",1,2009,2009,"21 years",21,86,67451,"127.5"
"12630","","Alabama",1,2009,2009,"22 years",22,77,65499,"117.6"
"12631","","Alabama",1,2009,2009,"23 years",23,77,65722,"117.2"
"12632","","Alabama",1,2009,2009,"24 years",24,79,63901,"123.6"
"12633","","Alabama",1,2009,2009,"25 years",25,85,62074,"136.9"
"12634","","Alabama",1,2009,2009,"26 years",26,81,62132,"130.4"
"12635","","Alabama",1,2009,2009,"27 years",27,87,61565,"141.3"
"12636","","Alabama",1,2009,2009,"28 years",28,97,65233,"148.7"
"12637","","Alabama",1,2009,2009,"29 years",29,96,61195,"156.9"
"12638","","Alabama",1,2009,2009,"30 years",30,88,61225,"143.7"
"12639","","Alabama",1,2010,2010,"21 years",21,75,68473,"109.5"
"12640","","Alabama",1,2010,2010,"22 years",22,76,66172,"114.9"
"12641","","Alabama",1,2010,2010,"23 years",23,80,64583,"123.9"
"12642","","Alabama",1,2010,2010,"24 years",24,100,63776,"156.8"
"12643","","Alabama",1,2010,2010,"25 years",25,99,63107,"156.9"
"12644","","Alabama",1,2010,2010,"26 years",26,88,61424,"143.3"
"12645","","Alabama",1,2010,2010,"27 years",27,78,62037,"125.7"
"12646","","Alabama",1,2010,2010,"28 years",28,102,61509,"165.8"
"12647","","Alabama",1,2010,2010,"29 years",29,91,62957,"144.5"
"12648","","Alabama",1,2010,2010,"30 years",30,105,63460,"165.5"
"12649","","Alabama",1,2011,2011,"21 years",21,85,73388,"115.8"
"12650","","Alabama",1,2011,2011,"22 years",22,71,69630,"102.0"
"12651","","Alabama",1,2011,2011,"23 years",23,89,66560,"133.7"
"12652","","Alabama",1,2011,2011,"24 years",24,91,64317,"141.5"
"12653","","Alabama",1,2011,2011,"25 years",25,99,62245,"159.0"
"12654","","Alabama",1,2011,2011,"26 years",26,104,63205,"164.5"
"12655","","Alabama",1,2011,2011,"27 years",27,83,61068,"135.9"
"12656","","Alabama",1,2011,2011,"28 years",28,96,61604,"155.8"
"12657","","Alabama",1,2011,2011,"29 years",29,92,61870,"148.7"
"12658","","Alabama",1,2011,2011,"30 years",30,121,62597,"193.3"
"12659","","Alabama",1,2012,2012,"21 years",21,63,74303,"84.8"
"12660","","Alabama",1,2012,2012,"22 years",22,84,73762,"113.9"
"12661","","Alabama",1,2012,2012,"23 years",23,69,69378,"99.5"
"12662","","Alabama",1,2012,2012,"24 years",24,67,65273,"102.6"
"12663","","Alabama",1,2012,2012,"25 years",25,101,62888,"160.6"
"12664","","Alabama",1,2012,2012,"26 years",26,107,62210,"172.0"
"12665","","Alabama",1,2012,2012,"27 years",27,83,62559,"132.7"
"12666","","Alabama",1,2012,2012,"28 years",28,104,60684,"171.4"
"12667","","Alabama",1,2012,2012,"29 years",29,96,61814,"155.3"
"12668","","Alabama",1,2012,2012,"30 years",30,105,61877,"169.7"
"12669","","Alabama",1,2013,2013,"21 years",21,87,70761,"122.9"
"12670","","Alabama",1,2013,2013,"22 years",22,90,74363,"121.0"
"12671","","Alabama",1,2013,2013,"23 years",23,85,73995,"114.9"
"12672","","Alabama",1,2013,2013,"24 years",24,91,68429,"133.0"
"12673","","Alabama",1,2013,2013,"25 years",25,71,64414,"110.2"
"12674","","Alabama",1,2013,2013,"26 years",26,83,62346,"133.1"
"12675","","Alabama",1,2013,2013,"27 years",27,94,61906,"151.8"
"12676","","Alabama",1,2013,2013,"28 years",28,115,62544,"183.9"
"12677","","Alabama",1,2013,2013,"29 years",29,98,60333,"162.4"
"12678","","Alabama",1,2013,2013,"30 years",30,112,61803,"181.2"
"12679","","Alabama",1,2014,2014,"21 years",21,67,68255,"98.2"
"12680","","Alabama",1,2014,2014,"22 years",22,78,71050,"109.8"
"12681","","Alabama",1,2014,2014,"23 years",23,86,74055,"116.1"
"12682","","Alabama",1,2014,2014,"24 years",24,93,72791,"127.8"
"12683","","Alabama",1,2014,2014,"25 years",25,68,67206,"101.2"
"12684","","Alabama",1,2014,2014,"26 years",26,76,63928,"118.9"
